
39;39.902;396
40;41.417;411
41;45.558;452
42;47.275;469
43;47.476;471
44;47.679;473
45;47.781;474
1;0.107;2
2;0.21;3
3;0.819;9
4;1.321;14
5;1.828;19
6;2.131;22
7;2.838;29
8;3.241;33
9;4.353;44
10;4.96;50
11;5.364;54
12;5.564;56
13;5.97;60
14;6.975;70
15;7.581;76
16;8.492;85
17;8.896;89
18;9.806;98
19;10.211;102
20;10.917;109
21;11.423;114
22;13.95;139
23;14.353;143
24;14.657;146
25;14.759;147
26;16.276;162
27;17.185;171
28;17.488;174
29;18.094;180
30;19.204;191
31;22.74;226
32;25.773;256
33;28.196;280
34;28.499;283
35;29.611;294
36;29.712;295
37;33.97;337
38;34.173;339
39;37.705;374
40;38.21;379
41;42.253;419
42;43.968;436
43;46.904;465
44;53.886;534
45;53.987;535
46;58.987;536
1;0.11;2
2;0.412;5
3;0.817;9
4;1.217;13
