
32;40340872;315
33;40440747;316
1;1995710;21
2;2196414;23
3;2496668;26
4;4892392;50
5;5592776;57
6;5791446;59
7;7990865;81
8;10590636;107
9;12990714;131
10;14391648;145
11;16193014;163
12;17494659;176
13;18896065;190
14;19295328;194
15;20095521;202
16;21595056;217
17;22295523;224
18;22695598;228
19;23995488;241
20;24995335;251
21;25393783;255
22;26193299;263
23;26694069;268
24;27195649;273
25;27295604;274
26;28095775;282
27;28294865;284
28;28495162;286
29;28994478;291
30;29293685;294
31;29494295;296
32;29694501;298
33;29794500;299
1;2002680;21
2;4601758;47
3;6999838;71
4;9892157;100
5;12190928;123
6;14092282;142
7;15892683;160
8;16893978;170
9;17894909;180
10;18995973;191
1;64048;1
2;662468;7
3;1262203;13
4;1861378;19
5;2361407;24
6;2758754;28
7;3156362;32
8;4354557;44
9;4453734;45
10;4743782;48
11;4950078;50
12;5047774;51
13;5647913;57
14;6149573;62
15;6349144;64
16;7146404;72
17;7345708;74
18;7444016;75
19;7739562;78
20;8039176;81
21;8736759;88
1;1020805;5
2;1643536;8
3;2469277;12
4;3881428;19
5;6076458;30
6;8249249;41
7;11529027;58
8;14212995;72
9;15545287;79
10;16487311;84
11;18578214;95
12;21383538;110
13;22314652;115
14;24022912;123
15;25000470;127
16;27147884;136
17;28567233;142
18;29279212;145
19;31802331;156
20;32943195;161
21;34535661;168
22;36356049;176
23;39290286;189
24;41097669;197
25;42433873;203
26;45046454;215
27;46984786;224
28;52327881;250
29;53796560;260
1;402594;5
2;703101;8
3;1003648;11
4;1702446;18
5;2203634;23
6;2704513;28
7;3604707;37
8;4803028;49
9;5904754;60
10;7205489;73
11;8106663;82
12;9208120;93
13;9508160;96
14;10609779;107
15;11810576;119
16;12710459;128
17;14114689;142
18;14814310;149
19;15815443;159
20;16316442;164
21;17118535;172
22;17417961;175
23;17918799;180
24;18518101;186
25;19519318;196
26;19619232;197
27;19718442;198
28;21517162;216
29;23616062;237
30;24815135;249
31;25715042;258
1;403397;5
2;1003670;11
3;1805192;19
4;2907235;30
5;3507724;36
6;4007065;41
7;4706559;48
8;5306210;54
9;5706893;58
10;6007807;61
11;6609992;67
12;7811306;79
13;8011616;81
14;9514474;96
15;372961641;108
16;373261812;111
17;373862168;117
18;374662820;125
19;375362875;132
20;375662848;135
21;376263960;141
22;376762618;146
23;378762265;166
24;379764648;176
25;379964507;178
26;380865958;187
27;381366557;192
28;382766819;206
29;383367254;212
30;383667464;215
31;383767741;216
32;385068248;229
33;385768546;236
1;2827576;5
2;3943054;9
3;4431937;12
4;5796878;21
5;7197708;30
6;8658427;39
7;10117765;48
8;11251421;55
9;12066759;60
10;13416495;68
